CustomerID,Recency,InvoiceNo,Monetary,cluster
015646,157,3,447.64000000000004,1
015648,203,2,657.35,1
015649,335,2,816.0,1
015651,36,3,646.3,1
015652,90,1,337.74,1
015653,92,2,877.4399999999999,1
015654,8,2,922.53,1
015655,242,1,560.67,0
015656,44,4,748.5,1
015657,22,1,30.0,1
015658,189,5,1024.1000000000001,1
015659,43,1,306.45,1
015660,24,9,1600.86,1
015661,316,2,309.8,1
015663,105,1,138.14,1
015664,50,1,386.43,1
015665,167,2,2242.01,1
015667,39,1,301.32,1
015668,217,1,76.32000000000001,1
015669,39,4,684.34,1
015670,296,1,173.05,1
015671,18,7,2657.13,1
015673,87,4,2881.02,2
015674,72,5,2446.6,1
015675,80,3,323.69,1
015676,18,3,3435.76,1
015677,48,1,657.23,1
015678,52,1,352.7,1
015679,23,4,781.28,1
015680,8,3,1333.68,1
015681,24,5,1426.16,2
015683,116,1,193.75,1
015687,8,9,2993.1,1
015689,119,2,254.1,1
015690,3,2,239.76,1
015691,251,1,136.8,1
015692,27,1,191.04,1
015694,0,14,6479.4,1
015695,266,2,409.98,1
015696,32,8,2736.46,0
015699,17,1,309.65,1
015700,171,2,696.68,1
015701,1,4,1542.14,1
015703,264,1,211.5,1
015704,139,4,2293.62,1
015705,200,1,143.1,1
015706,63,4,1060.56,1
015707,34,4,945.58,1
015708,40,7,3364.2400000000002,1
015709,283,1,133.25,1
015712,8,5,1072.3600000000001,1
015713,142,2,356.7,1
015714,11,2,330.88,1
015716,145,4,1118.81,1
015717,233,1,150.3,1
015719,32,13,5045.61,2
015720,23,1,598.73,1
015721,11,1,507.08,1
015722,35,5,2222.56,1
015723,364,1,203.1,1
015724,200,2,218.25,1
015725,14,1,415.25,1
015727,16,7,5178.96,1
015729,212,1,85.0,1
015730,65,3,1120.88,1
015732,211,2,294.12,1
015733,282,1,162.3,1
015734,114,2,1339.45,1
015737,14,8,1205.1200000000001,1
015738,18,16,4812.42,1
015739,65,1,449.12,1
015740,48,1,154.88,1
015743,15,4,784.46,1
015744,77,1,34.8,1
015745,18,4,1094.59,1
015746,133,1,196.88,1
015747,12,3,974.04,1
015748,39,1,149.31,1
015749,234,3,44534.3,1
015750,2,8,2465.48,1
015752,39,7,2637.38,1
015753,304,1,79.2,1
015754,50,3,458.57,1
015755,9,6,2364.25,1
015756,60,4,532.96,1
015757,65,2,714.42,1
015758,24,1,205.25,1
015759,217,3,253.04,1
015762,64,2,583.75,1
015763,31,2,1086.92,1
015764,87,6,3279.97,1
015766,63,1,315.06,1
015768,115,3,621.8299999999999,1
015769,6,26,56252.72,1
015773,5,1,635.6800000000001,1
015774,68,1,270.8,1
015775,244,1,104.9,1
015776,132,1,241.62,1
015777,240,4,1047.11,1
015780,183,3,475.28000000000003,1
015781,24,3,345.46,1
015782,9,3,2614.7400000000002,1
015783,10,1,246.3,1
015785,32,5,2328.9700000000003,1
015786,45,3,4932.2,2
015787,25,3,948.05,1
015789,357,1,351.3,1
015790,9,1,220.85,1
015791,43,2,1612.69,1
015793,14,3,965.61,1
015795,149,1,610.01,1
015796,0,8,2711.56,1
015797,112,4,2207.4,1
015799,75,3,884.14,1
015800,106,2,699.08,2
015801,45,3,1063.95,1
015802,142,1,451.42,1
015803,50,1,415.82000000000005,1
015804,0,13,4206.39,1
015805,22,17,5528.4800000000005,1
015806,45,3,784.58,1
015807,49,3,903.9,1
015808,305,4,3734.9700000000003,0
015809,35,5,515.77,1
015810,78,4,1391.98,1
015811,21,6,2218.62,1
015812,106,5,1801.14,1
015813,207,2,1303.9099999999999,1
015814,16,4,1945.33,1
015815,63,5,2100.6,1
015819,48,4,1905.45,1
015820,319,1,206.98,1
015821,43,2,570.96,1
015822,2,2,885.47,1
015823,371,1,15.0,1
015825,171,1,532.94,1
015826,55,3,1654.31,1
015827,72,14,1836.0900000000001,1
015829,98,2,636.14,1
015830,37,1,576.0,1
015831,57,3,801.76,1
015832,253,1,836.79,1
015834,69,4,2233.75,1
015835,43,4,954.09,1
015836,49,1,137.37,1
015837,64,1,391.98,1
015838,10,19,33643.08,1
015839,32,3,1048.49,1
015840,58,2,355.56,1
015841,72,4,1224.06,1
015843,303,1,118.95000000000002,1
015844,45,1,130.73999999999998,1
015845,17,8,3711.77,0
015847,37,2,389.27,1
015850,18,2,238.85,1
015852,186,2,160.71,1
015853,51,1,110.8,1
015854,3,12,2974.65,1
015855,136,5,712.24,1
015856,3,27,16387.57,1
015857,18,1,297.0,1
015858,15,5,1438.85,1
015860,40,8,977.21,1
015861,11,8,3165.36,1
015862,7,4,832.88,1
015863,25,2,68.84,1
015864,21,6,1936.3200000000002,1
015865,40,3,895.13,1
015866,100,1,230.53,1
015867,4,15,3812.64,0
015869,276,2,149.64,1
015870,32,1,354.09000000000003,1
015872,14,2,360.93,1
015874,63,7,4405.88,1
015877,1,2,493.28,1
015880,368,1,343.28000000000003,1
015881,311,5,501.39000000000004,1
015882,198,4,516.36,1
015883,1,2,396.48,1
015885,92,3,379.35,1
015886,59,1,181.09,1
015888,80,1,168.31,1
015889,156,2,446.87,1
015891,226,1,524.52,1
015894,252,2,263.55,1
015895,149,1,179.17,1
015897,193,2,222.05,1
015898,0,5,1388.88,1
015899,368,1,56.25,1
015900,23,1,351.11,1
015901,16,3,363.88,1
015903,9,7,5126.76,1
015904,7,1,164.68,1
015906,19,7,1567.69,1
015907,3,3,967.45,1
015909,173,1,191.94,1
015910,0,8,1232.18,1
015912,177,2,264.62,1
015916,15,8,1528.09,1
015917,247,1,123.1,1
015918,190,2,334.23,1
015919,19,2,639.89,1
015920,153,4,167.5,1
015921,172,1,336.03000000000003,1
015922,372,1,369.5,1
015923,372,1,127.08,1
015925,193,1,207.15,1
015930,66,1,426.63,1
015932,3,8,2495.87,1
015933,20,3,1107.46,1
015935,238,2,416.86,1
015937,63,1,145.35,1
015938,111,5,404.58,1
015939,89,15,6115.01,1
015940,310,1,35.8,1
015942,133,1,337.44,1
015944,276,1,325.1,1
015945,364,1,181.0,1
015947,82,1,1708.24,1
015948,7,2,955.24,1
015949,16,2,364.72,1
015950,31,4,1765.51,1
015951,8,2,708.22,1
015952,33,4,806.57,1
015953,14,8,1659.3799999999999,0
015955,23,14,4416.26,1
015957,31,1,428.89,1
015958,73,1,104.35,1
015963,19,2,470.76,1
015965,16,4,845.64,1
015967,22,2,418.83,1
015969,2,3,666.1,1
015970,303,1,314.1,1
015971,16,12,4199.85,1
015973,366,1,307.82000000000005,1
015974,38,7,3442.15,1
015975,83,1,371.01,1
015976,164,2,430.94,1
015977,16,2,1054.73,1
015978,76,1,1098.78,1
015980,88,3,2398.86,1
015981,24,8,3408.48,1
015983,21,4,1475.02,1
015984,2,10,2837.67,1
015985,122,2,1142.42,2
015986,29,1,168.12,1
015987,11,7,1451.28,1
015988,18,1,158.03,1
015990,43,2,792.11,1
015992,3,1,41.989999999999995,1
015993,8,7,2797.57,1
015994,54,1,427.07,1
015996,87,6,1060.68,1
015998,36,5,3089.97,1
016000,2,3,12393.7,1
016003,29,5,2735.37,1
016005,11,4,615.39,1
016006,210,1,101.4,1
016007,47,4,1701.94,1
016008,23,3,478.78,1
016009,21,4,992.71,1
016010,245,3,407.5,1
016011,7,16,3362.71,0
016012,34,3,1415.29,1
016013,3,47,37130.6,1
016014,37,3,662.38,1
016015,3,3,705.39,1
016016,2,8,1508.76,1
016017,46,1,211.88,1
016018,38,2,408.90000000000003,1
016019,46,9,3786.2400000000002,1
016020,16,3,851.01,1
016022,259,1,628.28,1
016023,45,3,719.81,1
016024,11,1,251.24,1
016025,29,1,439.65999999999997,1
016026,42,1,236.09,2
016027,91,6,934.62,1
016029,38,63,81024.84,1
016030,309,1,331.24,1
016031,91,2,548.94,1
016033,5,20,8816.4,0
016034,195,3,437.7,1
016036,86,2,758.92,1
016037,269,3,855.02,1
016038,7,3,471.78000000000003,1
016040,64,3,1313.55,1
016041,30,3,3166.4,1
016042,21,5,1197.27,1
016043,36,4,773.99,1
016045,119,4,1340.7,1
016048,372,2,256.44,1
016049,39,3,1111.79,1
016050,173,1,137.9,1
016052,53,1,362.06,1
016053,32,2,1511.95,1
016054,144,1,783.9,1
016055,220,1,134.8,1
016056,44,1,664.85,1
016057,15,7,2263.12,1
016059,65,6,1459.8600000000001,2
016062,9,4,1153.62,1
016063,259,1,335.32,1
016065,364,1,372.09,2
016066,16,5,1521.87,1
016070,21,2,852.15,1
016071,44,1,326.24,1
016072,287,1,584.3199999999999,1
016073,296,1,122.39999999999999,1
016076,2,10,2234.73,1
016078,283,1,79.2,1
016079,16,3,1352.0,1
016080,81,2,217.16,1
016081,55,5,2806.9,1
016083,100,2,1317.62,1
016084,298,1,436.18,1
016085,22,5,981.51,1
016086,58,5,1121.39,1
016091,154,2,315.06,1
016092,114,3,817.86,1
016093,106,1,17.0,1
016094,11,4,1078.23,1
016096,263,1,320.62,1
016097,239,1,185.04999999999998,1
016098,87,7,2005.63,1
016099,49,3,731.9,1
016101,70,1,1290.7,1
016102,41,3,1842.14,1
016103,6,6,1429.64,1
016104,61,1,302.36,1
016105,248,1,336.96,1
016106,65,1,108.38,1
016107,17,7,3204.1600000000003,1
016108,84,1,842.5,1
016109,218,2,611.88,1
016110,44,3,1337.48,2
016112,142,4,195.73999999999998,1
016113,182,1,161.38,1
016114,170,1,135.75000000000003,1
016115,9,8,1667.97,0
016116,211,1,612.78,1
016117,189,1,232.21,1
016119,7,2,423.36,1
016120,58,4,1309.14,1
016121,56,2,867.11,2
016122,72,4,684.4200000000001,1
016123,51,1,307.78,1
016124,316,1,249.0,1
016125,366,1,289.35,1
016126,28,4,6287.77,1
016127,38,1,656.25,1
016128,17,5,1880.22,1
016131,51,6,3506.54,1
016133,3,33,14589.04,0
016134,21,2,618.09,1
016135,262,1,517.55,1
016136,59,3,709.38,1
016139,18,3,635.41,1
016140,65,2,725.18,1
016141,87,1,620.4,1
016142,249,1,535.34,1
016143,2,6,2424.94,1
016144,246,1,175.2,1
016145,8,11,3799.4900000000002,1
016146,156,3,734.13,0
016147,133,1,375.0,1
016148,295,1,76.32000000000001,1
016149,4,2,280.52,1
016150,42,5,2053.02,0
016152,268,1,1829.04,1
016153,49,5,1824.23,1
016156,8,9,3122.04,1
016157,15,3,656.69,1
016159,281,1,348.2,1
016160,64,2,1025.44,1
016161,1,19,5575.56,1
016162,251,1,37.4,1
016163,231,2,856.6,1
016164,16,3,822.48,1
016168,10,27,3787.6,0
016169,7,4,1822.97,1
016170,50,6,1885.05,1
016171,58,1,73.2,1
016172,94,5,1140.21,1
016173,15,6,1418.32,1
016174,125,3,1009.5500000000001,1
016175,93,4,1037.59,1
016177,49,1,331.95,1
016178,137,1,197.9,1
016179,60,1,215.83,1
016180,99,8,10254.18,2
016181,72,1,305.54,1
016182,71,4,6617.65,1
016183,66,1,338.71000000000004,1
016184,63,6,1158.79,1
016185,16,2,529.41,1
016186,22,12,4006.94,1
016187,31,15,6911.4400000000005,1
016188,44,4,981.86,1
016189,15,2,215.48,1
016190,39,1,215.08,1
016191,2,13,5180.52,1
016193,236,1,314.45,1
016198,74,1,400.68100000000004,1
016200,3,2,1080.6200000000001,1
016201,2,4,1863.47,1
016202,360,1,365.27,1
016203,58,4,592.9,1
016204,22,1,405.71,1
016205,30,4,761.38,1
016206,54,4,537.0600000000001,1
016207,24,1,394.38,1
016208,44,2,664.26,1
016209,88,5,2262.62,1
016210,1,18,21086.3,1
016211,88,1,547.02,1
016212,18,2,690.34,1
016213,78,1,159.0,1
016214,170,3,1062.75,1
016215,80,1,242.35,1
016216,266,1,914.9300000000001,1
016217,234,2,304.25,1
016218,29,7,3084.68,1
016221,36,3,864.86,1
016222,317,1,846.72,0
016224,56,4,1295.3,1
016225,44,5,1096.32,1
016226,202,3,255.12,1
016227,224,1,314.22,1
016229,86,2,1010.6,1
016230,189,2,542.03,1
016232,43,4,990.88,1
016233,70,3,536.6800000000001,1
016235,40,5,867.31,1
016236,77,1,432.2,1
016239,56,2,414.2,1
016240,23,2,3718.8,1
016241,9,13,2607.87,1
016242,7,7,3603.21,1
016243,33,2,409.1,1
016244,211,2,1522.75,1
016245,23,3,1413.66,1
016247,169,1,114.56,1
016248,61,1,152.94,1
016249,52,5,1800.07,1
016250,260,2,389.44,1
016253,66,2,3683.86,1
016255,16,8,2619.91,1
016256,266,1,752.4300000000001,1
016257,176,1,46.95,1
016258,44,5,5203.51,1
016260,50,1,1035.45,1
016261,16,4,746.83,1
016265,8,9,5447.0,1
016266,73,7,861.89,1
016268,70,2,667.65,1
016270,352,1,1141.24,1
016271,2,5,1429.24,1
016272,116,1,411.7,1
016274,372,1,357.95,1
016275,196,1,559.87,1
016276,176,1,810.6000000000001,1
016278,99,1,566.38,1
016279,20,3,1509.58,1
016281,71,1,2062.06,1
016282,339,1,168.3,1
016283,5,5,1570.81,1
016284,30,2,823.97,1
016287,169,1,142.5,1
016292,121,1,302.25,1
016293,21,10,2248.9900000000002,1
016295,9,4,1328.55,1
016297,268,1,301.9,1
016298,22,3,598.2,1
016302,126,1,233.22,1
016303,25,3,5360.63,1
016305,138,1,361.21999999999997,1
016306,213,6,632.27,1
016308,37,4,2560.0,1
016309,105,2,706.57,1
016311,17,2,616.26,1
016313,2,2,274.15000000000003,1
016315,330,1,226.37,1
016316,63,8,2938.91,1
016317,119,3,1341.65,1
016318,34,1,328.15,1
016319,217,1,404.40000000000003,1
016322,0,2,326.75,1
016323,195,1,207.50000000000003,1
016324,127,3,428.68,1
016325,46,3,594.24,1
016326,5,14,3110.96,1
016327,13,6,3844.22,0
016330,17,3,251.91,1
016332,27,7,1593.2,0
016333,7,22,26626.8,1
016337,36,1,151.05,1
016338,156,1,214.79999999999998,1
016339,283,1,109.95,1
016340,106,1,549.07,2
016341,24,4,1971.87,1
016342,74,4,322.41,1
016343,15,2,370.47999999999996,1
016344,157,1,101.10000000000001,1
016345,43,1,575.41,1
016347,10,2,887.65,1
016348,31,7,1469.45,1
016349,290,1,53.5,1
016350,20,4,1116.47,1
016351,332,1,153.9,1
016352,17,2,494.44,2
016353,3,23,6675.71,1
016354,62,2,395.8,1
016356,197,3,211.77,1
016357,32,3,658.88,1
016358,0,4,2027.5,1
016359,6,9,1750.92,2
016360,4,6,3512.53,1
016361,9,4,896.66,1
016362,31,5,734.77,1
016363,52,1,109.36000000000001,1
016364,11,2,707.04,1
016365,17,9,1540.42,1
016366,18,1,327.3,1
016367,36,2,804.49,1
016368,1,2,497.43,1
016369,17,3,1553.66,1
016370,81,4,1320.56,1
016372,32,2,367.93,1
016374,65,2,473.03000000000003,1
016376,8,2,987.01,1
016377,266,1,676.2,1
016378,246,3,362.95,1
016379,3,4,2157.4,2
016380,60,1,1780.59,1
016383,74,2,668.36,1
016384,89,2,584.5,1
016385,59,3,555.89,2
016386,28,2,317.2,1
016387,322,1,94.36,1
016389,52,4,1382.07,1
016392,269,1,221.19,1
016393,1,13,3046.21,1
016394,56,5,1555.34,1
016395,59,5,1486.9,1
016398,153,2,1705.8,1
016399,18,2,408.57,1
016400,94,1,303.93,1
016401,0,12,4098.32,1
016402,264,2,299.6,1
016403,311,1,177.5,1
016404,69,1,443.05,1
016405,301,2,167.25,1
016406,18,1,163.07,1
016407,12,10,2126.93,0
016409,35,5,2028.88,0
016411,18,2,214.65,1
016412,53,1,151.83,1
016413,56,1,262.2,1
016414,21,2,126.25,1
016415,43,1,210.35,1
016416,25,3,1051.4,1
016418,44,3,675.27,1
016419,112,6,972.23,1
016422,16,51,34684.4,1
016423,24,1,346.12,1
016424,190,1,133.56,1
016425,301,1,302.7,1
016426,1,10,1908.25,1
016427,262,2,241.06,1
016429,105,1,284.55,1
016430,56,1,300.85,1
016431,212,3,642.81,1
016432,63,1,287.4,1
016433,27,1,184.26,1
016434,28,7,1522.25,0
016438,5,5,798.35,1
016440,7,5,3640.67,1
016441,66,2,381.2,1
016442,1,3,616.79,1
016444,45,4,654.67,1
016445,33,1,230.51,1
016446,0,2,168472.5,1
016447,135,1,259.01,1
016448,197,1,188.89000000000001,1
016449,197,2,707.69,1
016450,149,1,311.92,1
016451,87,1,266.97,1
016454,44,2,6.9,1
016455,63,7,1841.18,1
016456,98,5,2158.37,1
016457,217,1,208.36,1
016458,2,18,3482.7400000000002,1
016460,27,3,814.72,1
016461,177,1,151.42,1
016462,73,3,136.0,1
016463,20,4,1422.4,1
016464,19,3,1314.68,1
016466,33,7,1603.46,1
016468,73,1,74.9,1
016469,23,4,650.43,2
016470,51,4,762.39,1
016471,274,1,223.95000000000002,1
016473,164,3,316.11,1
016474,6,7,1871.5,1
016475,87,4,544.3,1
016477,63,7,2494.46,1
016478,24,3,331.0,1
016479,9,2,300.83,1
016480,75,1,769.29,1
016482,15,1,220.62,1
016483,191,1,139.35,1
016484,173,2,404.3,1
016485,76,1,363.65,1
016488,32,3,498.8,1
016491,46,1,731.5,1
016493,79,4,1351.63,1
016494,296,1,826.53,1
016495,2,3,684.41,1
016496,8,3,1599.52,1
016497,49,6,2965.69,1
016498,160,2,100.97,1
016499,359,2,365.45,1
016500,4,6,400.86,1
016503,106,4,1431.93,1
016504,24,1,484.38,1
016505,31,1,777.6,1
016506,19,2,90.30000000000001,1
016509,296,1,363.7,1
016510,371,1,248.1,1
016511,21,3,950.26,1
016513,4,4,874.59,1
016515,51,5,1627.13,1
016516,29,1,101.69999999999999,1
016517,276,1,162.7,1
016518,60,2,484.32,1
016519,24,2,215.07999999999998,1
016520,185,3,1046.57,2
016523,1,21,9418.470000000001,1
016525,1,26,13027.45,1
016526,171,1,290.36,1
016527,80,1,228.06,1
016528,3,1,244.41,1
016529,189,1,455.25,1
016531,21,7,1244.59,1
016532,17,3,6748.8,1
016533,18,3,1095.56,1
016535,4,1,593.75,1
016536,109,1,548.97,1
016539,2,4,1388.81,1
016542,53,1,119.62,1
016545,164,1,339.3,1
016546,290,2,787.15,1
016549,9,10,4154.64,1
016550,108,5,2298.97,0
016551,95,3,922.12,1
016552,242,2,379.73,1
016553,162,12,5719.82,1
016554,41,3,837.1,1
016555,34,2,285.89,1
016556,66,7,3313.79,1
016557,23,2,281.85,1
016558,0,20,8338.49,1
016560,26,2,841.41,1
016561,5,2,511.12,1
016563,53,1,1077.74,1
016565,363,1,173.7,1
016566,14,5,614.66,1
016567,193,2,865.6,1
016569,2,1,124.2,1
016570,14,10,3738.4,1
016571,26,3,1421.69,1
016572,126,3,1009.6,1
016573,84,2,663.61,1
016574,70,1,451.44,1
016581,182,1,105.84,1
016582,112,1,313.62,1
016583,373,1,233.45,1
016584,79,2,936.08,1
016586,248,1,463.95,1
016587,231,1,225.15,1
016589,70,3,459.24,1
016591,68,1,213.5,1
016592,3,16,4113.68,1
016593,50,3,330.03,1
016594,74,1,181.09,1
016595,60,1,360.16,1
016596,15,2,250.15,1
016597,3,1,90.04,1
016598,285,1,145.04999999999998,1
016600,3,6,813.52,1
016601,40,1,244.79999999999998,1
016602,35,1,528.08,1
016603,74,2,482.47,1
016607,17,14,3347.71,1
016609,14,7,5493.46,1
016610,218,1,75.66,1
016611,185,1,129.49,1
016612,32,4,1187.66,1
016613,69,1,618.59,1
016614,182,1,506.19,1
016616,14,2,500.42,1
016617,235,1,151.85,1
016618,30,5,2647.59,0
016619,263,1,226.21,1
016620,3,2,178.96,1
016621,51,4,813.48,1
016623,245,1,129.45,1
016624,80,2,810.5699999999999,1
016625,273,1,333.08,1
016626,0,17,4413.1,0
016627,78,1,322.8,1
016628,29,5,2188.05,1
016629,73,2,417.73,1
016633,16,6,2883.1,1
016634,222,2,217.9,1
016637,31,4,1154.47,1
016638,22,10,1680.72,1
016639,30,3,1257.51,1
016641,105,1,231.10000000000002,1
016642,4,2,688.33,1
016643,245,1,487.51,1
016644,177,2,833.78,2
016647,169,2,214.06,1
016648,42,1,290.65999999999997,1
016650,71,1,518.42,1
016652,58,7,6773.97,1
016653,15,2,1212.66,0
016654,140,4,601.27,1
016655,17,6,3794.52,1
016656,21,15,8625.8,1
016657,9,4,933.62,1
016658,367,1,123.24,1
016659,188,1,39.12,1
016660,15,4,1267.6499999999999,1
016665,361,1,135.39999999999998,1
016666,18,1,118.98,1
016667,67,2,570.13,1
016668,14,6,306.71999999999997,1
016669,23,3,1374.8700000000001,1
016670,16,11,4095.9,1
016671,27,3,1692.27,1
016672,1,20,8134.9400000000005,1
016674,54,2,319.61,2
016676,33,4,1592.1200000000001,1
016678,2,12,3109.99,1
016679,365,1,129.75,1
016680,42,1,183.7,1
016681,72,6,1770.34,1
016682,4,5,1028.0,1
016684,3,28,66653.56,1
016685,60,2,324.24,1
016686,46,7,3062.83,1
016688,0,4,1260.86,1
016689,75,2,422.59999999999997,1
016690,71,2,225.57999999999998,1
016692,255,2,1276.0,1
016693,68,2,482.01,1
016696,134,4,657.9000000000001,1
016697,240,1,112.75,1
016698,226,2,1998.0,1
016700,8,13,5076.55,2
016701,8,13,5398.3,1
016705,0,20,14034.99,1
016706,36,3,531.35,1
016708,45,1,656.63,1
016709,84,5,3029.87,1
016710,18,10,2483.04,1
016711,2,5,1651.03,1
016712,8,11,3645.43,1
016713,18,15,6923.13,2
016714,218,3,1161.53,1
016715,77,1,301.71999999999997,1
016716,266,2,901.2,1
016717,23,6,3858.38,1
016718,368,1,623.75,2
016719,14,7,1790.42,1
016720,25,1,155.24,1
016721,261,1,292.47,2
016722,16,13,4730.81,1
016723,90,2,589.15,1
016725,301,7,781.02,1
016726,25,5,1382.02,2
016727,363,1,272.82,1
016728,45,4,1054.67,1
016729,37,21,7239.92,1
016730,51,3,743.11,1
016732,31,1,603.75,1
016734,51,3,650.51,1
016735,78,5,2300.56,1
016737,52,1,417.59999999999997,1
016738,297,1,3.75,1
016739,176,1,323.0,1
016742,46,1,464.9,1
016743,28,7,2238.09,1
016744,10,7,1304.76,1
016745,86,17,7194.3,0
016746,4,18,6697.66,1
016747,37,2,836.06,1
016748,17,5,1515.9,1
016750,44,5,623.93,1
016751,30,1,1764.72,1
016752,372,1,207.5,1
016753,57,1,223.92000000000002,1
016754,371,1,2002.4,1
016755,113,3,1496.83,1
016756,214,1,239.4,1
016757,318,1,106.83000000000001,1
016758,64,1,369.34000000000003,1
016759,7,3,789.79,1
016761,96,1,316.62,1
016762,19,3,1501.38,1
016763,198,1,611.85,1
016764,3,13,2799.25,1
016765,293,1,34.0,1
016766,272,2,1145.6,1
016767,30,11,5580.6,1
016768,47,3,478.09000000000003,2
016769,259,1,380.39,0
016770,57,5,770.1,1
016771,32,5,2246.81,1
016773,56,1,171.59,1
016774,67,4,661.52,1
016775,9,11,1695.66,1
016776,59,1,388.28,1
016777,79,2,226.35,1
016778,73,2,245.94,1
016779,1,22,10629.720000000001,1
016780,99,2,425.19,1
016781,371,1,311.25,1
016782,9,13,2279.9,1
016784,19,1,107.6,1
016788,122,2,597.48,0
016789,7,1,80.8,1
016790,3,6,1545.6200000000001,1
016791,28,7,1721.78,1
016792,281,2,110.38000000000001,1
016793,56,1,243.84,1
016794,0,10,1222.71,1
016795,364,1,414.88,1
016796,88,1,305.62,1
016800,10,1,1201.49,1
016801,162,4,1619.73,1
016803,64,1,332.3,1
016804,22,3,536.99,1
016805,173,2,460.59,1
016806,102,4,801.49,1
016807,142,3,1121.59,1
016808,98,2,288.42,1
016809,22,5,914.69,1
016810,191,1,309.54,1
016811,4,2,547.07,1
016812,360,1,479.35,1
016813,7,10,1692.98,1
016814,13,21,6509.1,2
016816,102,4,417.06,1
016817,2,9,1604.75,1
016818,10,11,3349.57,1
016820,95,1,497.61,1
016823,226,1,358.38,1
016824,15,2,460.64,1
016825,38,2,775.1800000000001,1
016826,50,1,341.7,1
016828,92,2,128.5,1
016829,156,1,197.22,1
016830,38,1,325.91,1
016832,183,3,199.15,1
016833,0,4,1106.53,1
016834,227,1,413.46,1
016835,127,2,180.85,1
016836,39,2,251.87,1
016837,30,11,3170.98,0
016838,196,2,588.85,1
016839,8,34,16594.35,1
016841,36,6,1869.82,1
016842,100,3,1264.19,1
016843,42,16,10196.57,1
016846,49,1,214.32,1
016847,42,1,193.44,1
016848,52,1,281.42,1
016849,186,1,124.57,1
016850,333,1,332.41,1
016851,3,3,342.45,1
016852,9,2,144.91000000000003,1
016855,23,2,328.4,1
016856,14,1,35.400000000000006,1
016858,368,1,375.69000000000005,1
016859,144,2,747.81,1
016861,59,2,173.76,1
016863,30,2,502.8,1
016866,140,3,207.73999999999998,1
016869,22,4,825.42,1
016871,21,6,2812.34,1
016872,76,3,680.02,1
016873,4,6,7123.62,1
016875,66,5,2095.53,1
016877,11,6,853.72,2
016878,83,1,13.3,1
016880,30,7,1519.08,1
016881,66,1,432.0,1
016882,66,3,705.12,1
016883,186,2,276.73,1
016884,37,2,429.84000000000003,1
016885,14,3,471.51,1
016887,34,1,194.88,1
016889,194,3,1578.67,1
016891,1,5,809.7,1
016892,0,5,525.54,1
016893,366,1,145.93,1
016895,64,1,219.14,1
016897,298,2,289.78,1
016898,25,3,508.81,1
016899,7,6,1281.56,1
016900,16,3,887.11,1
016902,115,1,1706.88,1
016903,28,1,373.24,1
016904,3,16,3754.27,1
016905,4,7,3102.43,1
016906,81,4,579.77,1
016907,28,5,981.65,1
016909,71,1,379.14,1
016910,3,8,1510.06,1
016912,28,11,2575.38,1
016913,289,1,113.44,1
016914,35,1,208.46,1
016915,8,6,621.6800000000001,1
016916,23,2,576.26,1
016917,276,1,391.52,1
016918,48,6,1068.82,1
016919,155,11,2596.45,1
016921,60,1,169.79,1
016923,11,19,7247.61,1
016924,20,3,846.75,1
016926,370,1,230.25,1
016927,115,3,543.05,1
016928,79,17,2847.6,0
016929,3,7,1295.39,1
016930,25,3,380.55,1
016931,4,21,4604.22,1
016932,52,1,161.94,1
016933,0,2,563.23,1
016934,54,2,950.9300000000001,1
016936,25,1,262.68,1
016938,8,4,2736.38,0
016940,51,3,3049.88,0
016942,12,9,1920.59,1
016943,211,3,816.73,1
016945,21,19,4345.5,1
016947,235,1,406.48,1
016948,138,3,435.02,1
016949,3,6,1286.27,1
016950,56,4,1178.56,1
016951,134,3,1277.75,1
016952,108,2,167.61,1
016953,29,1,20.8,1
016954,0,9,2085.08,1
016955,184,4,518.67,1
016956,17,1,308.74,1
016957,238,2,416.64,1
016959,86,1,117.35000000000001,1
016960,38,3,507.05,1
016961,115,1,234.17,1
016963,186,1,110.55000000000001,1
016965,226,1,201.19,1
016966,7,7,2154.97,1
016967,188,1,319.02,1
016968,3,2,439.43,1
016969,38,3,650.41,1
016971,37,1,357.21,1
016976,266,1,251.51999999999998,1
016978,76,1,344.33,1
016979,3,6,1852.0,1
016980,254,2,1078.96,1
016982,60,1,384.06,1
016983,12,7,1931.25,1
016984,87,2,4481.35,1
016985,16,10,5464.12,0
016986,29,2,1873.2,1
016987,2,7,1625.05,1
016988,4,1,126.12,1
016989,6,6,1133.25,2
016990,218,1,179.0,1
016992,10,5,1614.31,1
016996,29,6,1456.96,1
016997,287,3,702.0,1
016998,149,4,295.0,1
016999,22,2,484.82,1
017001,0,11,3989.57,0
017002,85,3,1493.73,1
017004,45,2,1412.94,1
017006,4,4,781.78,1
017007,50,6,889.9300000000001,1
017010,17,1,195.36,1
017011,29,1,270.9,1
017014,7,3,586.33,1
017015,28,3,1842.56,2
017017,2,20,8694.26,1
017018,40,2,920.1,1
017019,10,4,1272.61,1
017022,30,1,71.0,1
017024,44,3,95.85,1
017025,60,3,357.77,1
017026,184,2,154.82999999999998,1
017027,78,6,890.29,1
017029,110,2,716.0,1
017030,63,1,146.87,1
017031,11,2,380.35,1
017033,85,3,1030.14,1
017034,15,3,745.52,1
017035,245,2,433.53000000000003,1
017037,87,1,1267.32,1
017038,29,1,112.4,1
017040,137,1,449.73,1
017041,26,3,1081.57,1
